GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43
1400000US11001008001,11001008001,"Census Tract 80.01, District of Columbia, District of Columbia",2351,309,186,109,2165,299,908,148,156,91,752,121,344,105,39,49,305,94,366,100,90,68,276,78,133,69,14,17,119,69,18,21,0,12,18,21,47,37,13,21,34,37,1443,263,30,37,1413,267,593,195,0,12,593,195,550,144,22,35,528,149,135,68,0,12,135,68,66,53,8,12,58,53,99,60,0,12,99,60
1400000US11001008002,11001008002,"Census Tract 80.02, District of Columbia, District of Columbia",3084,239,319,111,2765,251,1599,190,284,107,1315,193,651,165,57,56,594,161,619,132,66,41,553,125,234,84,90,64,144,66,18,20,18,20,0,12,77,48,53,38,24,28,1485,152,35,28,1450,152,545,136,0,12,545,136,520,111,17,18,503,107,232,87,18,21,214,85,56,41,0,12,56,41,132,65,0,12,132,65
1400000US11001008100,11001008100,"Census Tract 81, District of Columbia, District of Columbia",2805,249,83,49,2722,247,1403,235,80,48,1323,237,623,173,23,22,600,168,503,109,9,14,494,108,148,59,20,23,128,59,93,35,0,12,93,35,36,32,28,30,8,13,1402,209,3,7,1399,210,658,193,0,12,658,193,487,102,3,7,484,103,91,35,0,12,91,35,88,40,0,12,88,40,78,42,0,12,78,42
1400000US11001008200,11001008200,"Census Tract 82, District of Columbia, District of Columbia",2692,275,150,48,2542,268,1296,194,130,48,1166,197,641,186,0,12,641,186,339,89,45,31,294,88,220,62,54,35,166,53,67,33,16,15,51,31,29,22,15,16,14,16,1396,206,20,16,1376,204,808,190,0,12,808,190,363,86,20,16,343,85,167,62,0,12,167,62,43,30,0,12,43,30,15,17,0,12,15,17
1400000US11001008301,11001008301,"Census Tract 83.01, District of Columbia, District of Columbia",2368,293,116,52,2252,299,1223,270,102,42,1121,268,632,262,0,12,632,262,375,80,50,28,325,88,122,57,31,30,91,49,85,39,21,20,64,37,9,15,0,12,9,15,1145,211,14,18,1131,216,586,194,0,12,586,194,242,62,5,9,237,62,247,54,9,15,238,56,48,38,0,12,48,38,22,18,0,12,22,18
1400000US11001008302,11001008302,"Census Tract 83.02, District of Columbia, District of Columbia",2036,203,127,54,1909,197,1053,169,120,53,933,166,468,125,14,22,454,125,394,92,34,22,360,91,102,58,41,38,61,39,63,28,9,10,54,25,26,31,22,24,4,11,983,123,7,12,976,122,479,117,0,12,479,117,325,60,7,12,318,59,42,30,0,12,42,30,67,26,0,12,67,26,70,43,0,12,70,43
1400000US11001008402,11001008402,"Census Tract 84.02, District of Columbia, District of Columbia",1965,271,95,62,1870,253,639,187,95,62,544,186,194,69,25,44,169,62,298,164,26,39,272,166,60,46,5,13,55,41,64,35,29,20,35,34,23,26,10,15,13,21,1326,262,0,12,1326,262,551,151,0,12,551,151,377,264,0,12,377,264,152,77,0,12,152,77,170,67,0,12,170,67,76,46,0,12,76,46
1400000US11001008410,11001008410,"Census Tract 84.10, District of Columbia, District of Columbia",1211,261,86,69,1125,236,714,217,69,64,645,195,390,159,0,12,390,159,167,81,21,33,146,72,93,52,42,54,51,39,58,37,6,9,52,33,6,9,0,12,6,9,497,97,17,25,480,89,189,70,0,12,189,70,138,54,17,25,121,49,91,40,0,12,91,40,28,25,0,12,28,25,51,35,0,12,51,35
1400000US11001008701,11001008701,"Census Tract 87.01, District of Columbia, District of Columbia",2072,260,113,48,1959,259,956,219,113,48,843,221,338,115,0,12,338,115,378,109,32,36,346,102,155,80,50,31,105,72,61,40,14,17,47,39,24,20,17,16,7,14,1116,157,0,12,1116,157,515,136,0,12,515,136,358,76,0,12,358,76,107,49,0,12,107,49,55,26,0,12,55,26,81,39,0,12,81,39
1400000US11001008702,11001008702,"Census Tract 87.02, District of Columbia, District of Columbia",1720,216,58,37,1662,219,880,150,42,32,838,151,399,133,5,9,394,133,273,83,19,23,254,83,101,52,18,23,83,48,88,68,0,12,88,68,19,19,0,12,19,19,840,155,16,19,824,154,324,102,6,10,318,102,232,92,10,16,222,91,190,71,0,12,190,71,45,31,0,12,45,31,49,32,0,12,49,32
1400000US11001008802,11001008802,"Census Tract 88.02, District of Columbia, District of Columbia",3657,367,214,93,3443,382,1730,263,203,91,1527,288,650,229,0,12,650,229,556,153,64,46,492,146,236,74,43,40,193,75,185,77,51,51,134,68,103,48,45,28,58,43,1927,223,11,12,1916,222,580,143,0,12,580,143,751,149,7,14,744,147,213,91,0,12,213,91,117,47,4,7,113,48,266,75,0,12,266,75
1400000US11001008803,11001008803,"Census Tract 88.03, District of Columbia, District of Columbia",1745,398,137,65,1608,392,894,348,115,57,779,334,415,135,0,12,415,135,273,169,15,23,258,168,168,126,81,48,87,100,30,29,11,13,19,23,8,13,8,13,0,12,851,215,22,33,829,207,589,193,17,29,572,187,209,116,5,7,204,116,35,28,0,12,35,28,9,10,0,12,9,10,9,13,0,12,9,13
1400000US11001008804,11001008804,"Census Tract 88.04, District of Columbia, District of Columbia",2218,386,115,78,2103,384,1202,286,115,78,1087,289,410,212,0,12,410,212,480,140,66,62,414,121,231,80,40,44,191,86,53,44,4,10,49,44,28,38,5,9,23,37,1016,175,0,12,1016,175,178,109,0,12,178,109,568,178,0,12,568,178,130,68,0,12,130,68,93,46,0,12,93,46,47,30,0,12,47,30
1400000US11001008903,11001008903,"Census Tract 89.03, District of Columbia, District of Columbia",2146,298,54,42,2092,301,902,181,42,35,860,179,228,102,0,12,228,102,487,140,0,12,487,140,110,64,12,18,98,63,50,46,19,22,31,42,27,27,11,14,16,20,1244,259,12,19,1232,260,382,197,0,12,382,197,504,143,0,12,504,143,137,73,12,19,125,71,119,85,0,12,119,85,102,38,0,12,102,38
1400000US11001008904,11001008904,"Census Tract 89.04, District of Columbia, District of Columbia",2631,349,113,77,2518,336,1215,238,95,74,1120,229,364,141,17,27,347,133,548,169,25,39,523,166,221,101,38,43,183,92,46,35,0,12,46,35,36,31,15,17,21,27,1416,214,18,19,1398,212,370,111,0,12,370,111,671,169,0,12,671,169,196,78,18,19,178,73,85,44,0,12,85,44,94,57,0,12,94,57
1400000US11001009000,11001009000,"Census Tract 90, District of Columbia, District of Columbia",2479,236,273,104,2206,247,996,215,246,97,750,219,222,121,0,12,222,121,342,127,69,60,273,120,115,63,53,41,62,47,181,69,46,27,135,67,136,68,78,63,58,36,1483,199,27,42,1456,198,267,102,0,12,267,102,361,162,0,12,361,162,329,113,27,42,302,112,309,84,0,12,309,84,217,64,0,12,217,64
1400000US11001009102,11001009102,"Census Tract 91.02, District of Columbia, District of Columbia",3515,354,271,86,3244,343,1335,261,229,78,1106,240,539,164,20,21,519,157,423,114,65,50,358,102,228,114,96,65,132,82,78,60,0,17,78,60,67,38,48,32,19,21,2180,207,42,44,2138,209,747,157,4,7,743,158,827,130,29,39,798,132,284,90,0,17,284,90,146,58,0,17,146,58,176,63,9,15,167,59
1400000US11001009201,11001009201,"Census Tract 92.01, District of Columbia, District of Columbia",1512,252,92,48,1420,256,759,143,65,34,694,147,312,87,6,14,306,86,226,113,10,13,216,112,143,64,22,21,121,64,14,14,5,7,9,12,64,61,22,20,42,58,753,189,27,37,726,188,407,160,0,12,407,160,218,69,27,37,191,64,86,32,0,12,86,32,30,31,0,12,30,31,12,13,0,12,12,13
1400000US11001009203,11001009203,"Census Tract 92.03, District of Columbia, District of Columbia",2105,371,62,40,2043,366,965,216,62,40,903,209,385,146,0,12,385,146,369,106,17,28,352,104,111,76,0,12,111,76,74,45,31,31,43,36,26,28,14,20,12,14,1140,277,0,12,1140,277,464,161,0,12,464,161,429,121,0,12,429,121,105,57,0,12,105,57,42,37,0,12,42,37,100,63,0,12,100,63
1400000US11001009204,11001009204,"Census Tract 92.04, District of Columbia, District of Columbia",2200,228,248,96,1952,210,964,183,199,93,765,165,342,105,0,12,342,105,320,113,76,67,244,101,126,85,63,56,63,56,134,68,25,24,109,66,42,34,35,35,7,10,1236,158,49,64,1187,131,425,130,49,64,376,116,515,119,0,12,515,119,98,45,0,12,98,45,82,39,0,12,82,39,116,52,0,12,116,52
1400000US11001009301,11001009301,"Census Tract 93.01, District of Columbia, District of Columbia",2777,235,367,141,2410,264,1189,178,323,110,866,168,355,123,0,12,355,123,421,109,110,79,311,101,195,74,73,57,122,57,120,55,65,36,55,41,98,68,75,44,23,52,1588,224,44,56,1544,229,549,154,0,12,549,154,401,121,44,56,357,115,286,86,0,12,286,86,107,72,0,12,107,72,245,96,0,12,245,96
1400000US11001009302,11001009302,"Census Tract 93.02, District of Columbia, District of Columbia",899,159,62,34,837,158,503,128,43,21,460,131,165,64,0,12,165,64,210,105,0,12,210,105,66,32,13,14,53,29,52,26,23,16,29,26,10,13,7,11,3,9,396,73,19,28,377,76,125,63,19,28,106,61,111,46,0,12,111,46,68,36,0,12,68,36,54,25,0,12,54,25,38,26,0,12,38,26
1400000US11001009400,11001009400,"Census Tract 94, District of Columbia, District of Columbia",3646,376,293,84,3353,349,1723,331,279,84,1444,308,548,280,9,16,539,280,564,179,53,43,511,173,309,87,67,40,242,74,147,71,14,17,133,65,155,64,136,60,19,21,1923,249,14,21,1909,243,438,161,0,12,438,161,693,149,14,21,679,150,318,105,0,12,318,105,141,58,0,12,141,58,333,86,0,12,333,86
1400000US11001009501,11001009501,"Census Tract 95.01, District of Columbia, District of Columbia",5624,584,139,61,5485,593,2705,468,119,57,2586,468,1765,400,0,17,1765,400,456,198,35,45,421,196,329,110,55,38,274,108,78,43,8,14,70,40,77,53,21,23,56,53,2919,378,20,22,2899,375,1720,283,0,17,1720,283,687,202,11,17,676,202,246,98,9,14,237,96,140,94,0,17,140,94,126,71,0,17,126,71
1400000US11001009503,11001009503,"Census Tract 95.03, District of Columbia, District of Columbia",2706,199,343,151,2363,209,1150,193,312,118,838,146,337,110,25,42,312,104,298,125,96,99,202,64,273,80,48,50,225,77,116,53,51,33,65,46,126,51,92,49,34,26,1556,170,31,46,1525,180,344,127,31,46,313,121,445,96,0,12,445,96,345,85,0,12,345,85,239,64,0,12,239,64,183,58,0,12,183,58
1400000US11001009504,11001009504,"Census Tract 95.04, District of Columbia, District of Columbia",2515,236,180,81,2335,242,1059,188,169,79,890,182,295,101,0,12,295,101,366,129,9,14,357,128,200,87,40,57,160,70,75,41,43,32,32,27,123,74,77,42,46,44,1456,170,11,18,1445,166,225,93,0,12,225,93,426,130,11,18,415,127,326,79,0,12,326,79,163,60,0,12,163,60,316,118,0,12,316,118
1400000US11001009505,11001009505,"Census Tract 95.05, District of Columbia, District of Columbia",2208,270,219,76,1989,243,949,205,219,76,730,190,270,140,0,12,270,140,237,125,15,23,222,122,176,83,60,43,116,79,38,29,0,12,38,29,228,79,144,60,84,59,1259,173,0,12,1259,173,328,108,0,12,328,108,370,107,0,12,370,107,141,89,0,12,141,89,160,71,0,12,160,71,260,86,0,12,260,86
1400000US11001009507,11001009507,"Census Tract 95.07, District of Columbia, District of Columbia",1254,106,92,40,1162,122,484,91,92,40,392,88,80,50,0,12,80,50,188,58,5,8,183,58,74,40,4,7,70,40,63,36,37,29,26,22,79,36,46,32,33,26,770,133,0,12,770,133,182,69,0,12,182,69,207,65,0,12,207,65,144,50,0,12,144,50,27,23,0,12,27,23,210,44,0,12,210,44
1400000US11001009508,11001009508,"Census Tract 95.08, District of Columbia, District of Columbia",2835,313,256,102,2579,318,1225,214,255,102,970,223,288,164,0,12,288,164,490,140,53,41,437,131,190,89,74,71,116,58,191,67,93,53,98,64,66,57,35,41,31,34,1610,183,1,5,1609,183,488,170,0,12,488,170,373,91,0,12,373,91,249,85,1,5,248,85,137,61,0,12,137,61,363,101,0,12,363,101
1400000US11001009509,11001009509,"Census Tract 95.09, District of Columbia, District of Columbia",2760,272,386,172,2374,321,1278,216,373,173,905,223,552,187,75,90,477,181,213,100,12,18,201,97,245,107,92,87,153,89,122,62,79,56,43,31,146,61,115,56,31,29,1482,202,13,22,1469,202,451,164,13,22,438,162,279,134,0,12,279,134,279,97,0,12,279,97,226,75,0,12,226,75,247,85,0,12,247,85
1400000US11001009601,11001009601,"Census Tract 96.01, District of Columbia, District of Columbia",1569,214,81,38,1488,217,548,127,81,38,467,127,192,83,13,20,179,80,202,88,20,19,182,82,90,47,8,12,82,45,41,29,25,25,16,16,23,21,15,19,8,11,1021,162,0,12,1021,162,321,115,0,12,321,115,434,92,0,12,434,92,101,45,0,12,101,45,79,35,0,12,79,35,86,39,0,12,86,39
1400000US11001009602,11001009602,"Census Tract 96.02, District of Columbia, District of Columbia",2058,242,62,48,1996,247,619,131,62,48,557,132,254,93,10,18,244,94,260,92,0,12,260,92,21,25,12,20,9,15,18,20,18,20,0,12,66,57,22,38,44,43,1439,218,0,12,1439,218,518,157,0,12,518,157,542,131,0,12,542,131,230,84,0,12,230,84,67,55,0,12,67,55,82,44,0,12,82,44
1400000US11001009603,11001009603,"Census Tract 96.03, District of Columbia, District of Columbia",2244,234,212,92,2032,252,782,146,188,86,594,141,199,91,33,36,166,96,291,97,0,12,291,97,127,64,64,47,63,49,124,63,50,48,74,50,41,52,41,52,0,12,1462,186,24,39,1438,188,396,148,24,39,372,144,529,167,0,12,529,167,263,88,0,12,263,88,189,67,0,12,189,67,85,50,0,12,85,50
1400000US11001009604,11001009604,"Census Tract 96.04, District of Columbia, District of Columbia",1713,156,88,52,1625,168,649,156,84,51,565,161,221,133,0,12,221,133,225,83,13,18,212,81,100,55,43,42,57,39,70,43,4,6,66,43,33,30,24,28,9,13,1064,147,4,7,1060,147,217,108,0,12,217,108,323,86,0,12,323,86,187,74,4,7,183,74,204,51,0,12,204,51,133,44,0,12,133,44
1400000US11001009700,11001009700,"Census Tract 97, District of Columbia, District of Columbia",2166,368,185,124,1981,334,903,274,185,124,718,253,340,177,37,57,303,173,319,139,40,40,279,127,155,84,72,60,83,66,69,47,16,21,53,43,20,33,20,33,0,12,1263,213,0,12,1263,213,537,149,0,12,537,149,354,124,0,12,354,124,221,74,0,12,221,74,109,51,0,12,109,51,42,36,0,12,42,36
1400000US11001009801,11001009801,"Census Tract 98.01, District of Columbia, District of Columbia",1196,226,68,40,1128,219,442,139,48,32,394,130,200,111,0,12,200,111,69,40,9,12,60,38,91,42,15,18,76,44,82,42,24,29,58,31,0,12,0,12,0,12,754,181,20,21,734,186,347,96,12,19,335,97,254,88,5,8,249,89,27,26,3,8,24,25,90,58,0,12,90,58,36,22,0,12,36,22
1400000US11001009802,11001009802,"Census Tract 98.02, District of Columbia, District of Columbia",825,162,30,23,795,163,277,86,30,23,247,82,95,56,0,12,95,56,137,70,23,24,114,61,13,15,7,10,6,10,10,15,0,12,10,15,22,14,0,12,22,14,548,120,0,12,548,120,163,78,0,12,163,78,182,77,0,12,182,77,124,40,0,12,124,40,46,22,0,12,46,22,33,18,0,12,33,18
1400000US11001009803,11001009803,"Census Tract 98.03, District of Columbia, District of Columbia",2032,206,137,65,1895,206,853,152,115,65,738,159,388,136,0,12,388,136,149,87,0,12,149,87,173,68,49,40,124,69,122,59,53,44,69,41,21,24,13,23,8,12,1179,164,22,25,1157,166,367,100,0,12,367,100,353,97,11,16,342,97,253,80,11,18,242,83,169,65,0,12,169,65,37,26,0,12,37,26
1400000US11001009804,11001009804,"Census Tract 98.04, District of Columbia, District of Columbia",1819,286,113,53,1706,276,705,118,97,49,608,113,297,89,0,12,297,89,230,78,37,37,193,79,91,47,21,22,70,43,52,26,4,7,48,26,35,28,35,28,0,12,1114,260,16,19,1098,260,437,177,0,12,437,177,400,109,13,17,387,109,133,53,0,12,133,53,99,46,3,7,96,46,45,27,0,12,45,27
1400000US11001009807,11001009807,"Census Tract 98.07, District of Columbia, District of Columbia",2395,242,239,90,2156,267,1062,188,218,83,844,195,341,122,0,12,341,122,344,154,22,25,322,156,158,82,100,71,58,46,135,72,48,46,87,60,84,45,48,38,36,29,1333,211,21,34,1312,210,309,121,0,12,309,121,629,141,21,34,608,139,128,51,0,12,128,51,117,50,0,12,117,50,150,61,0,12,150,61
1400000US11001009810,11001009810,"Census Tract 98.10, District of Columbia, District of Columbia",1500,239,92,83,1408,233,467,151,81,81,386,128,164,99,0,12,164,99,156,90,22,26,134,95,109,110,57,75,52,81,37,41,1,2,36,41,1,2,1,2,0,12,1033,191,11,18,1022,192,411,158,0,12,411,158,394,150,11,18,383,152,121,84,0,12,121,84,78,51,0,12,78,51,29,34,0,12,29,34
1400000US11001009811,11001009811,"Census Tract 98.11, District of Columbia, District of Columbia",3008,318,132,94,2876,318,1265,247,132,94,1133,234,657,208,37,59,620,208,440,162,33,47,407,157,44,39,15,24,29,30,97,68,41,47,56,54,27,29,6,10,21,26,1743,264,0,12,1743,264,784,210,0,12,784,210,586,180,0,12,586,180,271,146,0,12,271,146,55,39,0,12,55,39,47,41,0,12,47,41
1400000US11001009901,11001009901,"Census Tract 99.01, District of Columbia, District of Columbia",1989,178,398,93,1591,194,981,132,384,89,597,148,200,80,0,12,200,80,303,98,82,66,221,91,226,74,121,46,105,64,133,53,64,39,69,39,119,46,117,46,2,8,1008,103,14,20,994,105,71,54,0,12,71,54,382,80,0,12,382,80,197,63,14,20,183,64,183,56,0,12,183,56,175,57,0,12,175,57
1400000US11001009902,11001009902,"Census Tract 99.02, District of Columbia, District of Columbia",2325,233,338,119,1987,254,1132,199,294,97,838,215,251,119,0,12,251,119,437,213,91,77,346,211,225,82,82,56,143,80,86,52,44,36,42,40,133,49,77,43,56,45,1193,148,44,56,1149,148,319,83,0,12,319,83,321,111,44,56,277,96,243,82,0,12,243,82,100,42,0,12,100,42,210,66,0,12,210,66
1400000US11001009903,11001009903,"Census Tract 99.03, District of Columbia, District of Columbia",1215,184,76,50,1139,176,363,103,76,50,287,96,89,58,0,12,89,58,128,96,6,9,122,96,95,60,30,37,65,43,32,32,21,26,11,18,19,19,19,19,0,12,852,149,0,12,852,149,157,88,0,12,157,88,315,99,0,12,315,99,188,89,0,12,188,89,135,75,0,12,135,75,57,30,0,12,57,30
1400000US11001009904,11001009904,"Census Tract 99.04, District of Columbia, District of Columbia",1252,191,100,54,1152,169,495,120,81,52,414,98,152,70,0,12,152,70,237,91,33,30,204,87,63,44,48,41,15,18,34,26,0,12,34,26,9,14,0,12,9,14,757,141,19,28,738,141,296,99,19,28,277,100,255,81,0,12,255,81,129,52,0,12,129,52,52,33,0,12,52,33,25,21,0,12,25,21
1400000US11001009905,11001009905,"Census Tract 99.05, District of Columbia, District of Columbia",1793,198,176,89,1617,204,856,149,146,86,710,149,337,108,19,30,318,107,342,105,86,71,256,106,115,67,19,23,96,63,62,41,22,27,40,29,0,12,0,12,0,12,937,156,30,34,907,151,223,87,0,12,223,87,489,98,0,12,489,98,130,53,30,34,100,48,34,29,0,12,34,29,61,38,0,12,61,38
1400000US11001009906,11001009906,"Census Tract 99.06, District of Columbia, District of Columbia",1030,132,108,45,922,119,471,97,108,45,363,82,176,61,4,8,172,62,142,64,8,12,134,58,81,35,43,30,38,26,34,29,19,22,15,15,38,16,34,16,4,7,559,90,0,12,559,90,173,60,0,12,173,60,192,61,0,12,192,61,65,34,0,12,65,34,97,24,0,12,97,24,32,30,0,12,32,30
1400000US11001009907,11001009907,"Census Tract 99.07, District of Columbia, District of Columbia",1815,212,86,58,1729,211,800,183,86,58,714,176,318,148,0,12,318,148,334,154,15,20,319,150,61,55,0,12,61,55,29,34,29,34,0,12,58,43,42,40,16,16,1015,120,0,12,1015,120,297,93,0,12,297,93,430,106,0,12,430,106,156,79,0,12,156,79,78,42,0,12,78,42,54,27,0,12,54,27
1400000US11001010100,11001010100,"Census Tract 101, District of Columbia, District of Columbia",2384,214,176,86,2208,199,1198,158,167,90,1031,143,610,156,79,78,531,125,307,99,47,49,260,91,198,74,17,19,181,73,31,22,7,12,24,18,52,39,17,26,35,36,1186,168,9,14,1177,169,634,158,9,14,625,160,277,90,0,12,277,90,45,28,0,12,45,28,67,38,0,12,67,38,163,55,0,12,163,55
1400000US11001010200,11001010200,"Census Tract 102, District of Columbia, District of Columbia",2352,218,228,87,2124,217,960,157,212,86,748,151,254,105,13,13,241,106,293,93,49,49,244,96,213,60,52,51,161,57,110,57,36,31,74,51,90,40,62,33,28,23,1392,154,16,17,1376,161,522,128,0,12,522,128,307,91,0,12,307,91,298,96,8,12,290,97,150,46,8,12,142,47,115,47,0,12,115,47
1400000US11001010300,11001010300,"Census Tract 103, District of Columbia, District of Columbia",2676,373,320,215,2356,326,1348,297,280,170,1068,262,371,170,105,148,266,117,479,164,69,55,410,154,256,94,60,56,196,79,175,95,32,36,143,93,67,46,14,16,53,46,1328,185,40,55,1288,174,263,112,29,51,234,100,553,117,0,12,553,117,288,86,11,18,277,87,103,47,0,12,103,47,121,60,0,12,121,60
1400000US11001010400,11001010400,"Census Tract 104, District of Columbia, District of Columbia",3281,503,362,132,2919,456,1843,359,330,136,1513,307,610,196,6,16,604,200,735,183,163,110,572,174,315,157,41,40,274,134,114,54,65,45,49,41,69,48,55,42,14,21,1438,222,32,31,1406,221,480,163,0,12,480,163,592,153,14,22,578,148,241,83,7,13,234,85,75,38,0,12,75,38,50,39,11,18,39,34
1400000US11001010500,11001010500,"Census Tract 105, District of Columbia, District of Columbia",3549,370,256,127,3293,359,1750,303,232,121,1518,284,748,247,9,21,739,243,634,173,124,101,510,152,195,81,73,54,122,73,124,79,26,29,98,73,49,34,0,12,49,34,1799,236,24,39,1775,236,900,219,24,39,876,216,372,148,0,12,372,148,305,73,0,12,305,73,119,67,0,12,119,67,103,57,0,12,103,57
1400000US11001010600,11001010600,"Census Tract 106, District of Columbia, District of Columbia",4181,362,183,71,3998,374,2294,317,183,71,2111,322,1418,305,39,28,1379,308,604,146,64,40,540,140,174,75,60,42,114,65,68,45,0,12,68,45,30,26,20,28,10,17,1887,236,0,12,1887,236,1119,196,0,12,1119,196,453,119,0,12,453,119,202,83,0,12,202,83,47,35,0,12,47,35,66,38,0,12,66,38
1400000US11001010700,11001010700,"Census Tract 107, District of Columbia, District of Columbia",1808,247,22,22,1786,246,741,132,22,22,719,131,441,109,0,12,441,109,147,76,12,16,135,75,82,42,0,12,82,42,33,36,10,15,23,34,38,29,0,12,38,29,1067,207,0,12,1067,207,717,143,0,12,717,143,248,157,0,12,248,157,32,25,0,12,32,25,43,34,0,12,43,34,27,23,0,12,27,23
1400000US11001010800,11001010800,"Census Tract 108, District of Columbia, District of Columbia",6561,801,55,48,6506,801,3013,452,47,44,2966,454,2879,463,37,41,2842,464,69,43,0,17,69,43,18,22,0,17,18,22,36,46,0,17,36,46,11,16,10,15,1,3,3548,562,8,17,3540,562,3467,564,8,17,3459,563,23,22,0,17,23,22,8,13,0,17,8,13,13,15,0,17,13,15,37,26,0,17,37,26
1400000US11001010900,11001010900,"Census Tract 109, District of Columbia, District of Columbia",2716,460,212,100,2504,471,1018,221,190,90,828,216,590,222,30,43,560,222,258,95,78,56,180,82,102,62,48,42,54,45,54,31,34,26,20,21,14,23,0,12,14,23,1698,342,22,31,1676,348,863,310,15,29,848,310,517,130,7,11,510,131,227,115,0,12,227,115,75,55,0,12,75,55,16,25,0,12,16,25
1400000US11001011000,11001011000,"Census Tract 110, District of Columbia, District of Columbia",3112,389,247,124,2865,399,1437,335,217,107,1220,345,344,239,0,12,344,239,522,180,32,50,490,170,292,112,81,65,211,93,236,98,61,58,175,80,43,49,43,49,0,12,1675,209,30,36,1645,209,291,108,0,12,291,108,561,112,10,16,551,112,261,108,0,12,261,108,342,109,20,32,322,109,220,100,0,12,220,100
1400000US11001011100,11001011100,"Census Tract 111, District of Columbia, District of Columbia",3877,399,338,93,3539,366,1802,298,324,96,1478,263,564,165,20,30,544,155,528,161,53,41,475,145,420,130,116,59,304,113,121,64,21,27,100,63,169,63,114,59,55,33,2075,231,14,16,2061,230,485,121,0,12,485,121,578,128,0,12,578,128,416,86,14,16,402,86,187,52,0,12,187,52,409,118,0,12,409,118
